# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01250000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19841032157   1.88e-14   -0.20107      1      1      0
  0.00000000000   0.19366824108  -5.97e-14    0.19106      2      2      0

# a:       0.639999999999999999986990 , b:      0.012999999999999999999566 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01300000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19849895279   1.57e-13   -0.20126      1      1      0
  0.00000000000   0.19356706561  -1.37e-13    0.19085      2      2      0

# a:       0.639999999999999999986990 , b:      0.013499999999999999999810 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01350000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19858734518   1.65e-13   -0.20146      1      1      0
  0.00000000000   0.19346563678  -4.64e-14    0.19065      2      2      0

# a:       0.639999999999999999986990 , b:      0.013999999999999999999207 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01400000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19867549898   1.61e-13   -0.20165      1      1      0
  0.00000000000   0.19336395429  -4.78e-15    0.19044      2      2      0

# a:       0.639999999999999999986990 , b:      0.014499999999999999999451 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01450000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19876341446   7.65e-14   -0.20185      1      1      0
  0.00000000000   0.19326201786  -1.93e-13    0.19024      2      2      0

# a:       0.639999999999999999986990 , b:      0.014999999999999999999695 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01500000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19885109188   4.23e-14   -0.20204      1      1      0
  0.00000000000   0.19315982718  -8.15e-14    0.19003      2      2      0

# a:       0.639999999999999999986990 , b:      0.015499999999999999999092 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01550000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19893853151   2.07e-13   -0.20224      1      1      0
  0.00000000000   0.19305738196  -1.22e-13    0.18983      2      2      0

# a:       0.639999999999999999986990 , b:      0.015999999999999999999336 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01600000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19902573360   6.93e-14   -0.20243      1      1      0
  0.00000000000   0.19295468192  -4.29e-14    0.18962      2      2      0

# a:       0.639999999999999999986990 , b:      0.016499999999999999999580 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01650000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19911269840   2.16e-13   -0.20263      1      1      0
  0.00000000000   0.19285172674  -1.75e-13    0.18942      2      2      0

# a:       0.639999999999999999986990 , b:      0.016999999999999999999824 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01700000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19919942619   1.27e-13   -0.20282      1      1      0
  0.00000000000   0.19274851613  -4.99e-14    0.18921      2      2      0

# a:       0.639999999999999999986990 , b:      0.017500000000000000000068 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01750000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19928591721      2e-13   -0.20302      1      1      0
  0.00000000000   0.19264504980  -7.43e-14    0.18900      2      2      0

# a:       0.639999999999999999986990 , b:      0.017999999999999999998618 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01800000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19937217173   1.34e-13   -0.20321      1      1      0
  0.00000000000   0.19254132745  -7.43e-14    0.18880      2      2      0

# a:       0.639999999999999999986990 , b:      0.018499999999999999998862 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01850000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19945818999   1.16e-13   -0.20341      1      1      0
  0.00000000000   0.19243734878  -2.19e-14    0.18859      2      2      0

# a:       0.639999999999999999986990 , b:      0.018999999999999999999106 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
# acc:      1.000e-12 , lacc:       0.000e+00 , eqd:      1.000e-10
#            x0              y0        res      yhalf   orb#  eq to   @ i=
# a=  0.64000000000000000, b=  0.01900000000000000
# sln=1 , maxbrack=2   , meql=2   
  0.00000000000  -0.19954397225   1.03e-13   -0.20360      1      1      0
  0.00000000000   0.19233311349  -5.74e-14    0.18838      2      2      0

# a:       0.639999999999999999986990 , b:      0.019499999999999999999349 
# omega:   (m =   8) / (n =  13) 
# brakl0:  -1.0000000 , braku0:   1.0000000 , n_Braks:          1300
